p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.96453929008759e-247	1.31710001474647	0.55	0.227	7.56076100543938e-243	4	LSM6
7.05755134291638e-247	0.977538121359821	0.821	0.512	1.79995789449739e-242	4	PARK7
2.93652979423921e-246	1.50849283440684	0.383	0.121	7.48932558722767e-242	4	ALYREF
5.57065523244205e-246	1.06102086154275	0.792	0.464	1.42073991048202e-241	4	PSMB3
4.38226207824824e-245	1.14432547874186	0.568	0.242	1.11765212043643e-240	4	SNRPA1
5.46738188071922e-245	1.02338805858323	0.767	0.433	1.39440107485863e-240	4	MRPS34
6.01892372628306e-244	0.75617975686575	0.912	0.656	1.53506630715123e-239	4	NDUFA4
1.22052211565384e-243	1.0238396131394	0.737	0.402	3.11281960376355e-239	4	SLC25A39
1.13016374308266e-242	1.08022062787911	0.614	0.278	2.88236961035802e-238	4	SNRPA
4.77969889762735e-242	1.11876857345475	0.724	0.391	1.21901440685088e-237	4	PGAM1
1.31011957355403e-241	1.13856639061404	0.652	0.314	3.34132896039219e-237	4	MRPS16
4.65909312891052e-241	1.14292476919936	0.592	0.263	1.18825511159734e-236	4	PARP1
2.74163787121149e-240	0.602877507623341	0.994	0.878	6.99227322673778e-236	4	RPS15A
7.002370078316e-240	1.12132096100804	0.665	0.33	1.78588446477371e-235	4	PPM1G
7.56087134218199e-240	1.04481204919363	0.762	0.415	1.92832462711009e-235	4	MZT2A
1.87284124178674e-239	1.21566223131061	0.569	0.246	4.7764943030529e-235	4	PAM16
1.96239666246956e-239	0.968075471415197	0.422	0.14	5.00489644796238e-235	4	CDC25B
2.25754857287698e-239	1.23971765605348	0.617	0.29	5.75765188026546e-235	4	MRPL3
3.43494327416668e-239	0.571327669123186	1	0.95	8.76047932643471e-235	4	RPLP1
3.43512296369582e-239	0.61113816375794	0.992	0.905	8.76093760660983e-235	4	RPL18
9.99795072100321e-239	1.11979261983612	0.713	0.371	2.54987735188466e-234	4	MGST1
3.19437155903927e-238	0.621058293046636	0.985	0.846	8.14692522417377e-234	4	RPS13
1.0684432709349e-237	1.13887479718674	0.69	0.348	2.72495771819238e-233	4	PSMA4
7.31539061924044e-237	1.10816966037465	0.573	0.25	1.86571722353108e-232	4	EBP
8.74383090150166e-237	1.23905323057746	0.628	0.297	2.23002663311898e-232	4	MTCH2
1.50548048020886e-236	1.77542329283714	0.273	0.068	3.83957741672469e-232	4	LRRCC1
1.56875725098042e-235	1.17027210522319	0.67	0.332	4.00095849290046e-231	4	MRPS26
1.64138019626611e-235	1.09092002403881	0.767	0.441	4.18617605255709e-231	4	SNRPD3
2.06399040737433e-235	1.14489168879453	0.68	0.344	5.26400113496749e-231	4	TOMM22
2.95740706295396e-235	0.967186157099291	0.867	0.598	7.54257097335778e-231	4	NCL
3.22037497061589e-235	1.26541640821975	0.437	0.154	8.21324432505877e-231	4	PSIP1
4.28535376142018e-235	0.707280673843754	0.958	0.78	1.0929366233126e-230	4	EEF1B2
6.82479310450166e-235	1.26050747400602	0.548	0.232	1.7405952333721e-230	4	SRM
1.29023994318941e-234	1.62602681217823	0.356	0.11	3.29062795111027e-230	4	NPM3
1.52927043119807e-234	1.15314309868524	0.627	0.294	3.90025130772756e-230	4	C11orf98
1.8309081782998e-234	1.33151290483946	0.501	0.197	4.6695482179358e-230	4	PRPF19
3.93328858496496e-234	1.04672556386954	0.722	0.388	1.00314592070946e-229	4	CACYBP
1.77742058914532e-233	1.20651488614782	0.651	0.322	4.53313347055624e-229	4	EIF4EBP1
2.41885753707294e-233	0.563918987455034	1	0.928	6.16905426255083e-229	4	RPS12
2.73179267317285e-233	1.14732588880431	0.58	0.255	6.96716403366005e-229	4	PRKDC
4.92834555445488e-233	0.938087361366189	0.867	0.569	1.25692525020817e-228	4	PRDX2
2.79401241583822e-232	1.71785319085623	0.25	0.058	7.1258492653538e-228	4	SLC43A3
1.63748751313797e-231	0.979117351119477	0.799	0.477	4.17624815350708e-227	4	AP2S1
1.74296465793332e-231	1.26022037098019	0.344	0.103	4.44525706359314e-227	4	ACYP1
7.59965604125555e-231	1.18098905233217	0.518	0.209	1.93821627676181e-226	4	MYCBP
1.52633715883477e-229	1.11623488471144	0.578	0.259	3.8927702898922e-225	4	CMC2
2.66393670170957e-229	1.30105922498851	0.419	0.146	6.79410416404009e-225	4	PRPS2
2.97159963337548e-229	0.886674164174163	0.31	0.084	7.57876770496081e-225	4	TEDC1
1.01027720798782e-228	1.09316805088126	0.728	0.398	2.57661099125213e-224	4	MRPS24
1.77996843165829e-228	1.1767036696613	0.687	0.366	4.5396314881013e-224	4	ILF2
1.81337201901466e-228	0.723521605171903	0.915	0.649	4.624823997295e-224	4	COX7B
3.73533748277222e-228	1.08152544407443	0.744	0.431	9.52660471606226e-224	4	PCBD1
1.52678913585695e-227	1.43950107627993	0.401	0.138	3.89392301208957e-223	4	RUVBL1
1.13277225739456e-226	0.617788193768078	0.99	0.892	2.88902236525907e-222	4	RPL30
1.37297551392193e-226	0.783304056433449	0.912	0.687	3.50163675070648e-222	4	RPL4
3.5826540126146e-226	1.79330562903204	0.285	0.077	9.13720079377228e-222	4	RHNO1
8.09574792780318e-226	1.06581024717249	0.684	0.349	2.06473955150692e-221	4	NUTF2
1.53680761183398e-225	0.743134469077001	0.952	0.741	3.91947413322139e-221	4	RPL7
1.04577784369301e-224	1.13855255732989	0.682	0.354	2.66715181255466e-220	4	CCT7
1.59124830059787e-224	1.30415713059271	0.422	0.15	4.05831966584482e-220	4	BRIX1
1.72785733152981e-224	1.4036975992792	0.466	0.181	4.40672733833364e-220	4	PSMG1
2.9503639094307e-224	1.64528405524758	0.334	0.101	7.52460811461206e-220	4	F12
3.88417067136716e-224	1.18438388922036	0.545	0.235	9.90618888025481e-220	4	NUDT5
4.47630586094444e-224	1.1137702514057	0.639	0.313	1.14163704677527e-219	4	MAGOH
4.56281461839192e-224	0.716639627888536	0.988	0.882	1.16370024027468e-219	4	RPS2
7.31826825324447e-224	0.764149766310737	0.909	0.707	1.86645113530747e-219	4	COX6A1
4.27065591044233e-223	0.713490428414378	0.953	0.795	1.08918808339921e-218	4	H3F3A
5.42957459019336e-223	1.10629366282353	0.685	0.357	1.38475870348291e-218	4	PSMA3
5.44025112977298e-223	1.34161711200766	0.458	0.173	1.3874816481373e-218	4	EXOSC5
1.21275446284538e-222	0.556735727700803	0.992	0.904	3.09300898204085e-218	4	RPL29
1.66291088096108e-222	1.00211409495879	0.589	0.262	4.24108791080313e-218	4	COMMD4
3.40437672732238e-222	1.21998563324781	0.506	0.205	8.68252240536299e-218	4	ATIC
3.81711507369924e-222	1.37669743395018	0.399	0.138	9.73517028396255e-218	4	DHRS4L2
7.02466218148569e-222	0.772151204563998	0.922	0.703	1.79156984276611e-217	4	CLIC1
9.43027479058243e-222	1.21204451041975	0.478	0.187	2.40509728259014e-217	4	TFAM
1.59700936305583e-221	1.14979587291069	0.601	0.278	4.07301267953758e-217	4	LAGE3
5.2333547785925e-221	1.24593917094044	0.477	0.188	1.33471480273223e-216	4	NABP2
2.24262773261839e-220	0.989528751255171	0.541	0.228	5.71959776926993e-216	4	NOP16
4.29104795919774e-219	1.36042200075296	0.333	0.101	1.09438887151379e-214	4	RAD51C
1.31849818701417e-218	1.32476395051787	0.317	0.093	3.36269777616094e-214	4	SHMT1
5.26544800474372e-218	0.664015783287746	0.964	0.773	1.34289985912984e-213	4	RPL31
5.58324544251749e-218	1.11400838870288	0.512	0.212	1.42395091765966e-213	4	TIMM50
1.49229115328705e-217	1.17663648792366	0.433	0.159	3.80593935734329e-213	4	MRTO4
3.70314745238807e-217	0.911752802912271	0.728	0.392	9.44450726257053e-213	4	AHCY
3.93587939297858e-217	1.24768181909736	0.314	0.091	1.00380668038526e-212	4	NT5DC2
8.31482551363833e-217	1.26677443078122	0.504	0.208	2.12061309899832e-212	4	CDC123
1.38624365145361e-216	0.87910503055905	0.81	0.491	3.53547580866729e-212	4	NDUFA6
1.97455592927051e-216	1.20957244012695	0.444	0.165	5.03590744201151e-212	4	BCL7C
2.85628198301989e-216	0.535350106416523	0.999	0.94	7.28466156949392e-212	4	RPL18A
3.48701450823223e-216	1.27844001782152	0.491	0.2	8.89328180179549e-212	4	VBP1
3.93798087463457e-215	0.593419892207264	0.978	0.838	1.0043426422668e-210	4	RPS25
4.59658502424937e-215	0.80124410639005	0.856	0.587	1.17231304458456e-210	4	ATP5F1B
1.20223651824877e-214	0.990433305130276	0.526	0.222	3.06618401614167e-210	4	POP5
1.95883704217894e-214	1.08097264612651	0.677	0.362	4.99581799237316e-210	4	PSMB2
2.37527978330058e-214	1.24661932998369	0.511	0.215	6.05791355932981e-210	4	NUDCD2
5.85633870055053e-214	0.555287293788244	0.991	0.866	1.49360062218841e-209	4	RPL35A
6.24620978894421e-214	1.02277503775264	0.732	0.422	1.59303334457233e-209	4	SET
1.17916197736338e-213	1.1182595237903	0.637	0.315	3.00733470706755e-209	4	COX20
1.63625060069046e-213	1.00200450465301	0.639	0.312	4.17309353200096e-209	4	UQCC3
3.41505162728283e-213	1.28090005091811	0.403	0.143	8.70974767022213e-209	4	RNASEH2B
4.51252011418518e-213	1.03291633310908	0.691	0.367	1.15087312992179e-208	4	IMPDH2
1.38756298817545e-212	1.22117374686877	0.489	0.198	3.53884064504268e-208	4	MRPS17
1.78580156192777e-212	0.699193709299982	0.927	0.691	4.55450830354059e-208	4	ATP5MC2
6.93538312663947e-212	0.765924889629141	0.877	0.595	1.76880011261813e-207	4	ATP5MPL
7.22847127300524e-212	1.11588920979264	0.56	0.252	1.84354931346726e-207	4	MAZ
8.138799184659e-212	0.948725251421068	0.451	0.169	2.07571934405543e-207	4	ACOT7
1.99194255013256e-210	1.01921699097745	0.649	0.323	5.08025027985808e-206	4	PRMT1
3.53986161391977e-210	1.17377868359204	0.639	0.323	9.02806306014099e-206	4	SSB
5.86243352182543e-210	1.18917070244919	0.554	0.252	1.49515504540636e-205	4	NIFK
1.47035508395495e-209	0.598214121702648	0.993	0.887	3.74999360611869e-205	4	RPL39
1.73331836102562e-209	1.38904819357154	0.349	0.112	4.42065514795975e-205	4	DCPS
2.23695928206071e-209	0.67319077932209	0.922	0.705	5.70514095296764e-205	4	ATP5MG
3.90517277917014e-209	1.02718937773261	0.723	0.408	9.95975265599552e-205	4	CCT3
4.54846210172976e-209	1.03477093009673	0.688	0.359	1.16003977442516e-204	4	NOL7
5.57022169975812e-209	0.854429059149677	0.454	0.172	1.42062934230631e-204	4	RANGAP1
1.67476751667954e-208	1.06080867106261	0.313	0.093	4.2713270745395e-204	4	DSN1
3.99233274072947e-208	0.804944281198507	0.875	0.624	1.01820454219564e-203	4	HSPD1
4.55921667463711e-208	1.10667371447059	0.662	0.337	1.16278262069945e-203	4	GTF3A
5.84304192433928e-208	1.56044776056449	0.271	0.074	1.49020941238349e-203	4	RNF26
1.10881988432656e-207	0.940892874823987	0.605	0.286	2.82793423298646e-203	4	GLO1
2.09767446568857e-207	0.678812606351432	0.686	0.346	5.34990895729213e-203	4	DDX39A
2.42981676777803e-207	1.23468325439366	0.38	0.131	6.19700468454109e-203	4	RPP25
4.13115136593454e-207	0.715610594126233	0.914	0.687	1.05360884436794e-202	4	COX6C
1.12761653077577e-206	1.08781103758345	0.605	0.292	2.87587320009053e-202	4	CLPP
1.37781461112692e-206	1.13324235399821	0.573	0.269	3.51397838421809e-202	4	ZDHHC12
1.53261139582727e-206	0.601857709846341	0.984	0.849	3.90877210391786e-202	4	RPL26
1.86093623211134e-206	1.46057798200905	0.347	0.114	4.74613176637676e-202	4	PAK1IP1
2.17639674200304e-206	0.872421279090109	0.811	0.507	5.55068225080455e-202	4	LDHA
2.26593506149043e-206	0.961074695110159	0.721	0.394	5.7790407808252e-202	4	MRPL14
3.95325356341282e-206	1.10103790818995	0.483	0.195	1.00823778881281e-201	4	AIMP2
6.49750650787638e-206	0.615817154106365	0.976	0.817	1.65712405976879e-201	4	RPL6
6.86792531414737e-206	0.983430931850952	0.474	0.189	1.75159567212014e-201	4	SUPT16H
1.28857249350551e-205	0.963221172847759	0.724	0.413	3.28637528743644e-201	4	MLEC
1.5811371243848e-205	1.16596735832365	0.519	0.225	4.032532122031e-201	4	PHF5A
1.88381630371543e-205	1.0237942324188	0.47	0.187	4.80448510099584e-201	4	SMC1A
2.78355818495393e-205	1.17362823158597	0.406	0.148	7.0991867949065e-201	4	ICMT
3.72928686742436e-205	1.03381584171815	0.741	0.43	9.51117322667907e-201	4	RBM8A
2.09264329171242e-204	1.21006495633567	0.503	0.213	5.33707745118335e-200	4	TIMM23
4.46181903335822e-204	0.913356108451408	0.741	0.415	1.13794232626768e-199	4	NDUFA12
5.59312077320634e-204	1.12217683916641	0.432	0.163	1.42646952199854e-199	4	GPATCH4
1.39401411452495e-203	1.13769499416427	0.506	0.217	3.55529359768444e-199	4	EIF2S1
1.68691939504864e-203	0.993476494362102	0.672	0.355	4.30231922513205e-199	4	PSMA6
4.40343960955088e-203	1.38497482116182	0.383	0.136	1.12305323801986e-198	4	TSFM
7.29311261218477e-203	1.00605327827943	0.682	0.37	1.8600354406116e-198	4	PSMA5
1.42623591810222e-202	1.30391066390002	0.324	0.102	3.6374720855279e-198	4	NR2C2AP
2.12160030795835e-202	0.937205213614505	0.724	0.403	5.41092942541698e-198	4	HNRNPAB
5.58971061683964e-202	0.990783136530654	0.57	0.26	1.42559979571878e-197	4	RBBP7
8.04177606900914e-202	0.698392583270559	0.916	0.661	2.05097456864009e-197	4	UQCR10
8.39928460444758e-202	0.51423867442863	0.995	0.913	2.14215354551831e-197	4	RPS28
2.03392713250089e-201	0.942666566222495	0.711	0.382	5.18732775873026e-197	4	UQCC2
2.03954758171184e-201	0.725499677532892	0.919	0.715	5.20166215239788e-197	4	TMA7
2.52393903581592e-201	1.55973015736675	0.307	0.094	6.43705411694493e-197	4	HAUS1
6.54310560740166e-201	1.14562713638871	0.431	0.164	1.66875365411172e-196	4	FARSB
8.28278785083885e-201	0.75898597468445	0.939	0.734	2.11244221347794e-196	4	S100A10
9.97927438922725e-201	1.30652990863091	0.408	0.153	2.54511414022852e-196	4	TMEM109
2.6635538420627e-200	0.951968151548328	0.727	0.41	6.7931277187967e-196	4	POLR2I
3.86889496952062e-200	1.54799260870396	0.293	0.086	9.8672297302654e-196	4	AGMAT
5.17029025497639e-200	0.881914293390203	0.825	0.573	1.31863082662918e-195	4	NDUFB9
6.5192165521134e-200	0.894997327819812	0.399	0.143	1.662660989451e-195	4	MIS18BP1
1.01473451444501e-199	1.02903381140595	0.617	0.305	2.58797890564055e-195	4	EMC6
1.03940329375084e-199	1.3506037791758	0.478	0.2	2.65089416038216e-195	4	GCSH
1.12825831257935e-199	1.0764114468088	0.44	0.17	2.87751000040237e-195	4	SMC3
1.43050498452206e-199	1.57159204907381	0.291	0.086	3.64835991252505e-195	4	TIMM8A
1.80642493334952e-199	0.578465098642356	0.977	0.833	4.60710615001462e-195	4	RPL15
2.34179906806525e-199	0.737992273118128	0.938	0.73	5.9725243431936e-195	4	HSPE1
7.13838167682636e-199	0.996833666663455	0.678	0.363	1.8205728628578e-194	4	PFDN2
1.03263583486799e-198	0.866999501759321	0.759	0.437	2.63363443324731e-194	4	TKT
4.07221036680433e-198	1.25494463518995	0.334	0.108	1.03857653194978e-193	4	EMC9
5.79042213340185e-198	1.45615645064035	0.267	0.074	1.47678926090281e-193	4	CLN6
6.0865649651869e-198	1.05259290297196	0.566	0.266	1.55231752872127e-193	4	TIMM17A
7.18688306548967e-198	0.957633157083275	0.733	0.42	1.83294265702249e-193	4	GPI
1.05280496951408e-197	1.10027489771174	0.292	0.085	2.6850737942487e-193	4	NUP107
1.27943763665567e-197	0.951579021745945	0.707	0.388	3.26307774852663e-193	4	VPS29
1.42262169506135e-197	0.868862847650003	0.83	0.573	3.62825437108446e-193	4	SUMO2
1.78477910103648e-197	1.05780463962105	0.659	0.352	4.55190061928343e-193	4	POLR2K
3.95783162790636e-197	0.978394084897537	0.332	0.106	1.00940537838124e-192	4	EZH2
4.0085506853725e-197	0.989798941248245	0.522	0.223	1.0223407667974e-192	4	NUDT8
4.74736899846077e-197	0.642816782976209	0.624	0.309	1.21076898936744e-192	4	IDH2
9.629864491077e-197	1.09948058139483	0.48	0.199	2.45600063980428e-192	4	ITGB1BP1
1.0128040724309e-196	0.973801863888294	0.679	0.359	2.58305550632777e-192	4	ETHE1
1.10107674535835e-196	1.1262761267395	0.423	0.162	2.80818613136193e-192	4	NAE1
1.61346668407678e-196	0.750447376560745	0.694	0.372	4.11498543106943e-192	4	PAXX
1.76241745219734e-196	0.978045504732907	0.663	0.349	4.4948694700841e-192	4	MRPS15
2.09143023602559e-196	1.16780862070241	0.294	0.087	5.33398367395967e-192	4	MCUB
6.68443617722998e-196	0.526013801617447	0.998	0.938	1.70479860264073e-191	4	RPS18
9.00983226271392e-196	0.57673963389958	0.984	0.864	2.29786762028256e-191	4	RPL37A
1.11856539659139e-195	1.27682951427982	0.494	0.214	2.85278918746669e-191	4	MRPL15
1.13790386174337e-195	1.13084447289231	0.504	0.216	2.9021100089903e-191	4	PSMG4
5.27181925870198e-195	0.575450472769682	0.972	0.837	1.34452478373935e-190	4	UBA52
7.65747950315318e-195	0.971986694123944	0.683	0.366	1.95296357248419e-190	4	PDAP1
8.21201898224259e-195	0.652483509478474	0.942	0.757	2.09439332123115e-190	4	COX6B1
1.20095672510412e-194	0.966693155903585	0.474	0.195	3.06292003170555e-190	4	GOT2
1.34127173806076e-194	0.848369657997167	0.338	0.11	3.42077944075015e-190	4	NSD2
2.45623918330547e-194	0.64824480042664	0.948	0.809	6.26439241310228e-190	4	CFL1
2.52310793339114e-194	0.906004740422099	0.664	0.34	6.43493447332078e-190	4	SMIM37
5.16715511529382e-194	0.990002882726974	0.551	0.254	1.31783124060454e-189	4	TRAP1
9.19099481717249e-194	1.46596939970862	0.289	0.087	2.34407131817167e-189	4	COQ2
2.44078732529827e-193	0.804150771000988	0.878	0.629	6.22498399444071e-189	4	EIF3K
3.0472182035061e-193	1.20077878711431	0.793	0.51	7.77162530622197e-189	4	RPL22L1
3.89651210520893e-193	0.987008363209078	0.691	0.388	9.93766447312486e-189	4	ACP1
4.50808561310165e-193	1.21070150720056	0.428	0.167	1.14974215476544e-188	4	THEM6
7.29169912872302e-193	1.14704537145681	0.481	0.204	1.85967494578952e-188	4	MRPS2
1.17473960330001e-192	0.818908189154593	0.575	0.266	2.99605588425636e-188	4	SRPK1
1.37103748819106e-192	1.17270264106588	0.422	0.163	3.49669400988247e-188	4	AL365205.1
1.91515532607121e-192	0.965137834648613	0.558	0.256	4.884412143612e-188	4	ELAVL1
4.37352097843894e-192	1.19681229119148	0.477	0.199	1.11542279034107e-187	4	DCUN1D5
6.31852368773334e-192	0.944012524051506	0.673	0.361	1.61147628131951e-187	4	TMEM147
6.93505507454524e-192	0.907387979464482	0.749	0.446	1.76871644621202e-187	4	MRPL20
2.29577015153499e-191	1.0357659081243	0.47	0.197	5.85513219447484e-187	4	FH
4.63001886294153e-191	1.39023923504935	0.324	0.105	1.18084001080461e-186	4	GPN3
5.91071140238315e-191	1.05342121760145	0.589	0.288	1.5074678360638e-186	4	COA6
9.64877168874167e-191	0.840168671119987	0.794	0.479	2.46082273149667e-186	4	GADD45GIP1
1.11277169020614e-190	0.897755120733599	0.534	0.239	2.83801291870175e-186	4	CHCHD3
1.82834576493737e-190	0.918914070974465	0.651	0.339	4.66301303889626e-186	4	NAP1L1
2.88210967332686e-190	0.971166024923959	0.599	0.293	7.35053251085283e-186	4	SNX5
3.59160994042066e-190	0.858596165349672	0.759	0.448	9.16004199204886e-186	4	CALM3
3.99547163162017e-190	0.845808622786072	0.78	0.496	1.01900508492841e-185	4	TUFM
5.19650530490711e-190	0.954195604814414	0.583	0.274	1.32531671296351e-185	4	CENPV
8.3554310934655e-190	0.938316763485925	0.694	0.385	2.13096914607744e-185	4	POLR2E
1.5166325485345e-189	1.01840889809205	0.623	0.318	3.86801965178239e-185	4	UBE2N
1.55010329678198e-189	1.11482812443812	0.771	0.471	3.95338344811276e-185	4	UQCRFS1
1.83353923135546e-189	1.07930367772624	0.348	0.119	4.67625845564896e-185	4	MTFP1
2.07040211724052e-189	1.08627303878194	0.595	0.297	5.28035355981023e-185	4	TMEM14A
2.41839616625111e-189	1.31889738241056	0.324	0.106	6.16787758240684e-185	4	GEMIN6
2.95191953893968e-189	0.923899596850194	0.7	0.386	7.52857559211176e-185	4	NAA10
4.1146518544195e-189	0.910948540081372	0.67	0.35	1.04940080895115e-184	4	PSMC3
